group,presetId,candidate,directionClass,technique,legal,netClearance,firstLandingX,secondLandingX,firstLandingZ,secondLandingZ,outcome,success,landingX,outOmegaY,inOmegaY,retentionY,fallbackSolver
G6,serve_contact_sidespin_002,,correct,push,false,0.6565572269730003,,,,,no_landing,false,,166.13333115489007,125.66,1.3220860349744554,
G6,serve_contact_sidespin_002,,none,push,false,0.6315140274844043,,,,,no_landing,false,,22.321413473084423,125.66,0.17763340341464606,
G6,serve_contact_sidespin_020,,wrong,push,false,0.2641410887531296,,,,,no_landing,false,,-164.55133361030371,-150.8,1.0911892149224383,
G6,serve_contact_sidespin_020,,correct,push,false,0.23293262848193674,,,,,success,true,-0.24348407775745276,-3.7944866452040618,-150.8,0.02516237828384656,
G6,serve_contact_sidespin_020,,none,push,false,0.2558814576396574,,,,,success,true,-0.4050723610919996,-29.713331508023916,-150.8,0.19703800734763868,
G6,serve_contact_backspin_005,,wrong,push,false,0.07468284061381358,,,,,no_landing,false,,-109.80469723419147,0,,
G6,serve_contact_backspin_005,,correct,push,false,0.07338758285030844,,,,,success,true,0.2403902389956369,152.47458286795612,0,,
G6,serve_contact_backspin_005,,none,push,false,0.05880488887466695,,,,,success,true,-0.3563713151585637,27.035176023989244,0,,
G6,serve_contact_nospin_004,,wrong,push,false,0.6908255071175912,,,,,no_landing,false,,-152.70840390744505,0,,
G6,serve_contact_nospin_004,,correct,push,false,0.7026752285458074,,,,,no_landing,false,,133.77694203880492,0,,
G6,serve_contact_nospin_004,,none,push,false,0.6669260021747537,,,,,no_landing,false,,-9.680114308161498,0,,
G6,serve_contact_sidebackspin_004,,correct,push,false,0.1652672328696544,,,,,no_landing,false,,181.73250546474833,125.66,1.4462239810977904,
G6,serve_contact_sidebackspin_004,,wrong,push,false,0.1829541535544198,,,,,success,true,-0.34040072025879875,-130.9762125707464,125.66,-1.042306323179583,
G6,serve_contact_sidebackspin_004,,none,push,false,0.11752655744443141,,,,,success,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G6,serve_contact_sidebackspin_003,,wrong,push,false,0.04656008770764819,,,,,no_landing,false,,-183.59474293460286,-150.8,1.217471770123361,
G6,serve_contact_sidebackspin_003,,correct,push,false,0.09217192788598505,,,,,success,true,-0.34062405179698463,-11.575027777040834,-150.8,0.07675747862759173,
G6,serve_contact_sidebackspin_003,,none,push,false,0.04215480842386832,,,,,success,true,-0.4767029865656811,-33.76929588701266,-150.8,0.22393432285817413,
G6,serve_contact_sidespin_002,,wrong,push,false,0.6725376748142625,,,,,no_landing,false,,-131.74659850270612,125.66,-1.0484370404480832,
G6,serve_contact_sidespin_002,,correct,push,false,0.6628576177915816,,,,,no_landing,false,,183.0465404278826,125.66,1.4566810474923015,
G6,serve_contact_sidespin_002,,none,push,false,0.6315140274844043,,,,,no_landing,false,,22.321413473084423,125.66,0.17763340341464606,
G6,serve_contact_sidespin_020,,wrong,push,false,0.26575759756431416,,,,,no_landing,false,,-180.76961235815776,-150.8,1.198737482481152,
G6,serve_contact_sidespin_020,,correct,push,false,0.2311169367152338,,,,,success,true,-0.2442400036008014,-3.74813866223337,-150.8,0.024855030916666906,
G6,serve_contact_sidespin_020,,none,push,false,0.2558814576396574,,,,,success,true,-0.4050723610919996,-29.713331508023916,-150.8,0.19703800734763868,
G6,serve_contact_backspin_005,,wrong,push,false,0.07818297328416224,,,,,no_landing,false,,-124.8784944184863,0,,
G6,serve_contact_backspin_005,,correct,push,false,0.0829807592364985,,,,,success,true,0.2542615146260587,153.63283445973306,0,,
G6,serve_contact_backspin_005,,none,push,false,0.05880488887466695,,,,,success,true,-0.3563713151585637,27.035176023989244,0,,
G6,serve_contact_nospin_004,,wrong,push,false,0.6967292456467967,,,,,no_landing,false,,-169.24622253501147,0,,
G6,serve_contact_nospin_004,,correct,push,false,0.7097828628765602,,,,,no_landing,false,,150.4082636957115,0,,
G6,serve_contact_nospin_004,,none,push,false,0.6669260021747537,,,,,no_landing,false,,-9.680114308161498,0,,
G6,serve_contact_sidebackspin_004,,correct,push,false,0.18443927492206502,,,,,no_landing,false,,211.14202122750225,125.66,1.6802643739256904,
G6,serve_contact_sidebackspin_004,,wrong,push,false,0.2037464113017854,,,,,success,true,-0.4890889854089421,-155.1509694311499,125.66,-1.2346885996430836,
G6,serve_contact_sidebackspin_004,,none,push,false,0.11752655744443141,,,,,success,true,0.550636916373499,21.62184646154234,125.66,0.17206626182987697,
G6,serve_contact_sidebackspin_003,,wrong,push,false,0.050080758317193164,,,,,no_landing,false,,-211.5725181113872,-150.8,1.4030007832320106,
G6,serve_contact_sidebackspin_003,,correct,push,false,0.09737145254521617,,,,,success,true,-0.33505322764144335,-11.1965713311229,-150.8,0.07424782049816246,
G6,serve_contact_sidebackspin_003,,none,push,false,0.04215480842386832,,,,,success,true,-0.4767029865656811,-33.76929588701266,-150.8,0.22393432285817413,
G6,serve_contact_sidespin_002,,wrong,push,false,0.6842519618021888,,,,,no_landing,false,,-157.28762069621484,125.66,-1.2516920316426456,
G6,serve_contact_sidespin_002,,correct,push,false,0.674938354208274,,,,,no_landing,false,,212.5366598346821,125.66,1.6913628826570277,
G6,serve_contact_sidespin_002,,none,push,false,0.6315140274844043,,,,,no_landing,false,,22.321413473084423,125.66,0.17763340341464606,
G6,serve_contact_sidespin_020,,wrong,push,false,0.26883946027966166,,,,,no_landing,false,,-208.93751801385065,-150.8,1.3855273077841554,
G6,serve_contact_sidespin_020,,correct,push,false,0.22840754381324946,,,,,success,true,-0.24542287265434817,-3.683948440846082,-150.8,0.024429366318607967,
G6,serve_contact_sidespin_020,,none,push,false,0.2558814576396574,,,,,success,true,-0.4050723610919996,-29.713331508023916,-150.8,0.19703800734763868,
G6,serve_contact_backspin_005,,wrong,push,false,0.08573105857838503,,,,,no_landing,false,,-148.6660735550088,0,,
G6,serve_contact_backspin_005,,correct,push,false,0.09672743008462936,,,,,success,true,0.2731702562951887,155.08656303964642,0,,
G6,serve_contact_backspin_005,,none,push,false,0.05880488887466695,,,,,success,true,-0.3563713151585637,27.035176023989244,0,,
G6,serve_contact_nospin_004,,wrong,push,false,0.7079083234138736,,,,,no_landing,false,,-197.91374879043983,0,,
G6,serve_contact_nospin_004,,correct,push,false,0.7229512298364985,,,,,no_landing,false,,179.3052662085165,0,,
G6,serve_contact_nospin_004,,none,push,false,0.6669260021747537,,,,,no_landing,false,,-9.680114308161498,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3954724445103105,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10397650911068479,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.06837075828149997,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.04544148489948918,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.09756399531754656,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.06395438207921333,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3954724445103105,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10397650911068479,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.06837075828149997,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.04544148489948918,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.09756399531754656,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.06395438207921333,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3954724445103105,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10397650911068479,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.06837075828149997,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.04544148489948918,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.09756399531754656,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.06395438207921333,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4354411737830535,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.1022843635666768,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.10296955971429889,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.06369879531864653,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.09832135020252941,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.0989566769666953,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4354411737830535,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.1022843635666768,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.10296955971429889,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.06369879531864653,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.09832135020252941,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.0989566769666953,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4354411737830535,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.1022843635666768,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.10296955971429889,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.06369879531864653,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.09832135020252941,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.0989566769666953,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4997693958667269,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10134020422213019,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.1603458060531182,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.09459899816809247,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10532190111693007,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.11671310369233612,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4997693958667269,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10134020422213019,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.1603458060531182,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.09459899816809247,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10532190111693007,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.11671310369233612,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4997693958667269,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10134020422213019,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.1603458060531182,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.09459899816809247,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10532190111693007,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.11671310369233612,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.5455638292269499,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10653973778538495,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.2022130149852519,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.11746940561499486,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.11446411665902001,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.10203948747973024,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.5455638292269499,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10653973778538495,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.2022130149852519,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.11746940561499486,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.11446411665902001,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.10203948747973024,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.5455638292269499,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10653973778538495,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.2022130149852519,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.11746940561499486,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.11446411665902001,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.10203948747973024,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3658406679491252,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10792333755337347,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.04190397839780069,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.030028766107560556,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10275331671436361,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.03731009330089152,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3658406679491252,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10792333755337347,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.04190397839780069,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.030028766107560556,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10275331671436361,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.03731009330089152,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3658406679491252,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10792333755337347,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.04190397839780069,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.030028766107560556,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10275331671436361,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.03731009330089152,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4048266851384894,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10428911860473944,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.07557143267418243,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.04776624423971576,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.102122764581561,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.0713772298562807,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4048266851384894,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10428911860473944,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.07557143267418243,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.04776624423971576,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.102122764581561,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.0713772298562807,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4048266851384894,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10428911860473944,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.07557143267418243,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.04776624423971576,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.102122764581561,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.0713772298562807,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4677352671137467,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10441427342796283,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.1315209257579567,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.07784461009531785,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10334940521082236,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.1279407747263831,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4677352671137467,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10441427342796283,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.1315209257579567,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.07784461009531785,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10334940521082236,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.1279407747263831,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4677352671137467,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10441427342796283,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.1315209257579567,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.07784461009531785,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10334940521082236,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.1279407747263831,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.5126007257100902,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10875376018307092,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.17246833616126866,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.10022534122700322,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.11556055034196555,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.11099084079139387,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.5126007257100902,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10875376018307092,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.17246833616126866,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.10022534122700322,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.11556055034196555,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.11099084079139387,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.5126007257100902,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10875376018307092,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.17246833616126866,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.10022534122700322,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.11556055034196555,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.11099084079139387,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3364528404512158,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.11453914960220712,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.015654586008607807,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.014854311506716789,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10653797928438313,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.01090269348334505,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3364528404512158,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.11453914960220712,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.015654586008607807,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.014854311506716789,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10653797928438313,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.01090269348334505,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3364528404512158,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.11453914960220712,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.015654586008607807,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.014854311506716789,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10653797928438313,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.01090269348334505,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3744985869639149,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.1094428937331644,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.04842623959272363,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.032099339319740294,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10368832712736076,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.04401867623552658,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3744985869639149,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.1094428937331644,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.04842623959272363,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.032099339319740294,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10368832712736076,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.04401867623552658,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.3744985869639149,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.1094428937331644,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.04842623959272363,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.032099339319740294,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10368832712736076,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.04401867623552658,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4359820805376272,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10760170514342193,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.10299178209525872,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.06138756493281805,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10584930498718359,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.09920238589914598,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4359820805376272,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10760170514342193,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.10299178209525872,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.06138756493281805,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10584930498718359,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.09920238589914598,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.4359820805376272,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.10760170514342193,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.10299178209525872,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.06138756493281805,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.10584930498718359,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.09920238589914598,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.479907831525141,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.23371136439410556,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.14296678046552513,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.08323019928814968,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.11220598081096333,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.12617539181115944,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.479907831525141,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.23371136439410556,,,,,net,false,,,-150.8,0,
G7,serve_contact_sidespin_002,,none,attack,false,-0.14296678046552513,,,,,net,false,,,125.66,0,
G7,serve_contact_sidespin_020,,none,attack,false,-0.08323019928814968,,,,,net,false,,,-150.8,0,
G7,serve_contact_backspin_005,,none,attack,false,-0.11220598081096333,,,,,net,false,,,0,,
G7,serve_contact_nospin_004,,none,attack,false,-0.12617539181115944,,,,,net,false,,,0,,
G7,serve_contact_sidebackspin_004,,none,attack,false,-0.479907831525141,,,,,net,false,,,125.66,0,
G7,serve_contact_sidebackspin_003,,none,attack,false,-0.23371136439410556,,,,,net,false,,,-150.8,0,
